# generation, individual_idx, wins_vs_opp0, wins_vs_opp1, ...
generation 0
  ind 3: opp0=50  opp1=31  opp2=36  opp3=32  opp4=37  opp5=38  opp6=31  opp7=28  opp8=28  opp9=48  opp10=35  opp11=37  opp12=36  opp13=41  opp14=31
  ind 4: opp0=56  opp1=29  opp2=25  opp3=37  opp4=42  opp5=34  opp6=31  opp7=29  opp8=31  opp9=45  opp10=28  opp11=33  opp12=31  opp13=34  opp14=35
  ind 5: opp0=61  opp1=35  opp2=37  opp3=47  opp4=40  opp5=36  opp6=38  opp7=31  opp8=35  opp9=53  opp10=33  opp11=31  opp12=29  opp13=32  opp14=43
  ind 6: opp0=52  opp1=35  opp2=36  opp3=42  opp4=45  opp5=42  opp6=36  opp7=41  opp8=30  opp9=45  opp10=40  opp11=43  opp12=38  opp13=30  opp14=33
  ind 7: opp0=54  opp1=38  opp2=39  opp3=36  opp4=40  opp5=34  opp6=31  opp7=27  opp8=29  opp9=49  opp10=34  opp11=38  opp12=31  opp13=33  opp14=31

generation 17
  ind 0: opp0=47  opp1=28  opp2=33  opp3=31  opp4=38  opp5=40  opp6=34  opp7=26  opp8=25  opp9=42  opp10=24  opp11=32  opp12=24  opp13=23  opp14=30
  ind 1: opp0=55  opp1=26  opp2=38  opp3=32  opp4=46  opp5=39  opp6=29  opp7=31  opp8=32  opp9=43  opp10=40  opp11=34  opp12=39  opp13=35  opp14=46
  ind 2: opp0=52  opp1=27  opp2=35  opp3=32  opp4=41  opp5=31  opp6=34  opp7=31  opp8=25  opp9=52  opp10=24  opp11=32  opp12=27  opp13=29  opp14=26
  ind 3: opp0=58  opp1=36  opp2=37  opp3=44  opp4=40  opp5=40  opp6=33  opp7=32  opp8=34  opp9=45  opp10=34  opp11=36  opp12=34  opp13=37  opp14=35
  ind 4: opp0=56  opp1=40  opp2=40  opp3=36  opp4=43  opp5=42  opp6=39  opp7=43  opp8=33  opp9=51  opp10=32  opp11=32  opp12=34  opp13=30  opp14=31
  ind 5: opp0=52  opp1=26  opp2=35  opp3=26  opp4=42  opp5=34  opp6=30  opp7=23  opp8=25  opp9=53  opp10=32  opp11=28  opp12=25  opp13=30  opp14=31
